Index,NAME,GALAXY,RADIUS,COLOR,DISTANCE_FROM_EARTH,LIKELIHOOD_OF_LIFE,NUM_SURR_PLANETS,TYPE_OF_STAR
930,Yexo wema,Qaso soxo,24.086853259252912,#E46068,8378338688.629097,5.993629239055165,5,Neutron
934,Xeca seto,Tona gavo,27.772348478937015,#82A774,12725098679.155024,26.285223362457778,13,Supergiant
946,Jiji yeye,Texi pani,37.980320209564105,#D8096E,7026579584.71851,25.377187891556897,17,Neutron
948,Rexu caba,Kira yaxe,21.188351964145145,#B551D0,3470486003.1627955,8.149828822471406,7,Supergiant
952,Mivo muhu,Hona fika,29.234704299620617,#A5A087,2734911698.164861,72.21423565704086,11,Main Sequence
953,Xara xofo,Guda bivi,35.83559767691964,#E5CF1F,3088807436.7392554,36.148148703546745,8,Main Sequence
956,Bese ranu,Dobe hesa,37.975387896391595,#79F5A4,11090492648.637487,73.02174226435118,14,Giant
958,Cagu wawu,Dili xuce,35.60747588985311,#0D8975,4455760564.821168,28.923666282162262,18,Supergiant
959,Kuci dage,Rera saka,15.710877822187104,#4CEE56,3215726328.638023,14.810471756364906,8,Red Dwarf
963,Nuba vodu,Hece wiri,20.920531090602328,#8C785C,4344149748.154875,2.455316542055641,10,Neutron
971,Voti gifa,Fibe gequ,29.684590962217843,#C6A896,1969456373.122699,70.91613055560133,13,Red Dwarf
973,Rigu runu,Caru qire,36.98303318749377,#2C3D22,2973930249.0914507,12.083608764410558,3,White Dwarf
984,Rovu suqu,Reke geco,22.506847603523973,#5982D8,7324731017.714713,48.365216586193895,15,Red Dwarf
985,Kula jive,Riko yeto,8.671573052768208,#214CDE,3652143959.9269524,51.49224517773512,6,Main Sequence
989,Cuyu tolo,Wofu niva,45.87973237722398,#641C28,5703976495.439324,98.76878194099987,1,Giant
992,Kawi fuzo,Ciwa cupa,37.881449067685374,#84958F,4331345974.286214,53.23161019417001,2,White Dwarf
993,Setu hesi,Juju puvu,45.8392118091163,#2FF62A,3483008992.13889,87.6059815288694,8,Main Sequence
995,Soco kona,Jubi qipe,36.796799038580566,#76939F,11016396203.191374,45.54542461938848,4,Neutron
996,Wami vuje,Gufu fiqo,25.814211185449228,#8F518E,11417204474.536154,4.194348913698875,19,Red Dwarf
1000,Luje waqu,Fuyi wiqa,0.5079774738811103,#A53D20,12410448133.068508,3.471883996559033,5,Main Sequence
1004,Fiqo tequ,Waza pasi,23.568347651851774,#71166C,1793547726.9843597,43.29914296928785,8,White Dwarf
1005,Kebo favu,Kade yadu,49.640179757374725,#7E9354,9997757280.631226,13.55921359908413,5,Main Sequence
1006,Daca hahi,Maso kowo,6.183006328858053,#63562B,10276593756.619091,34.41736407301216,4,Supergiant
1010,Yeho juwi,Cefu toze,16.560801557239984,#50FA78,458815867.36053646,13.85623389835281,17,Main Sequence
1015,Lula lido,Gazu rave,39.080885422537996,#A3BCCE,2719110871.4785843,86.76782451932965,6,Main Sequence
1016,Cuva mamo,Kaqa budu,24.832415759348077,#246C72,6502095635.205101,28.188386542709377,12,Neutron
1017,Feqe fulu,Fome soro,23.16612837328939,#0E2EC2,1829088455.4635081,73.56662945169427,9,Neutron
1018,Polo cumu,Coni kaki,31.91267092986804,#B29505,12571168768.574814,0.6055089603784092,7,Main Sequence
1024,Xuhe yowa,Pipu vipi,6.713838851456146,#4F3AD0,1374759861.1050441,39.12550529506201,2,Neutron
1028,Rere xafi,Lene sike,14.844651741772019,#0BAC66,8623547683.004162,94.87844728443498,12,Giant
1030,Ceka yixa,Havo voju,34.52253125845843,#9C51EB,3518475363.7273726,78.36296113282577,15,White Dwarf
1031,Piwo tede,Jibo tali,27.936656821732228,#BC836A,7197383462.122818,4.920441677946663,17,Neutron
1033,Duxo mogi,Hiso xowi,9.067086703438882,#65DEC7,8349279652.981522,7.47689542213974,5,Red Dwarf
1036,Refu jijo,Fuve soju,8.18478474536769,#59FF21,6448699808.5215225,94.03246392080389,19,Giant
1047,Lazi vuwi,Dafa kige,35.41968198515045,#74F416,12614798797.060408,37.968470572913446,19,White Dwarf
1050,Lita zuse,Noke mefi,26.667813521979834,#646493,8285306713.053847,28.398953212179123,8,White Dwarf
1064,Qoye cowo,Nuse rupu,12.260564660122629,#2A2A16,4754630156.750808,34.21253962900621,7,Red Dwarf
1065,Sazi huwa,Remo woco,20.284786164865505,#A3EBA7,10208685490.954313,24.95185047671924,1,Main Sequence
1069,Dowo cula,Niya guco,28.176792039481185,#EA5F57,1523814651.1812325,70.99043225845152,4,Giant
1073,Neni raxa,Pohe moma,17.75026301658286,#4D6089,5719238908.884931,80.74296523580252,19,Supergiant
1076,Pamu zizi,Qepu nuna,5.316493585044696,#D1976D,9634478406.340572,19.812830967036522,2,Main Sequence
1081,Hiti daho,Rate bafa,44.38441722544043,#9E5B7E,6872894535.81954,29.47986940503332,17,Red Dwarf
1083,Wure maze,Feka vaba,29.66778429799129,#DEC232,12577790378.391773,8.320837830992577,13,Neutron
1086,Beve zawi,Hupo xepu,46.53157403226173,#D328D1,9557423520.764507,72.18163806715489,6,White Dwarf
1095,Biwe yixu,Cobo jogu,12.676420277618803,#492FE6,2339196757.116796,47.31624648088746,13,White Dwarf
1100,Poxu debo,Jixi dugi,20.86457609509586,#23B644,3293097294.9365005,43.39706741971271,19,Giant
1101,Rule gawu,Xemo vihu,26.084102312385216,#B7994C,7368951781.838491,51.6571103030668,3,Main Sequence
1103,Wewe qiru,Roca naju,48.474831709458904,#C9DECB,3561851809.631445,74.08421623432749,8,Main Sequence
1105,Vope namo,Pira kici,2.826869457084071,#21810B,874302022.4401168,98.07042260459622,8,Giant
1107,Jixe tevi,Xefo kota,31.718979316544463,#6F2F67,6574187972.876079,20.687701193530007,1,Giant
1111,Wutu kebe,Wayu qilo,14.50965048886465,#537867,2672423722.148049,88.92664095386291,4,Neutron
1114,Cewo noti,Qogi limu,17.04347637591867,#7B6CC2,10708811072.216438,5.151095196941702,17,Red Dwarf
1115,Zoke tepo,Cabu pebe,33.07689236777624,#46F92C,10066468706.587189,73.26708509655303,2,Red Dwarf
1119,Xere lira,Falo wilu,30.993406271973786,#3FA780,5597977506.185073,30.7844507575987,19,Red Dwarf
1123,Sife joga,Royi vexe,46.276580059805696,#931CFA,8544152700.845697,99.0279635370007,6,Giant
1124,Gane ruti,Juzi moma,19.479929670782454,#241107,497888514.62511337,59.126084966680146,17,White Dwarf
1128,Nada bogi,Tova coxu,6.951085656069942,#BEA2C7,12198850049.40522,46.625926676075856,2,Giant
1132,Yahi bimu,Nosi bilu,42.36025027055693,#092B27,12802657422.676544,84.86507009019735,3,Main Sequence
1141,Loqu fuwe,Dega care,33.33757950338497,#0B3A46,11255001145.19803,38.929863932261796,19,Main Sequence
1144,Lola rexo,Kuho jeyi,45.31210802471282,#7B0331,2933354710.443706,39.91335076229318,18,Neutron
1151,Wizo xogu,Hiwo kito,20.85317838482416,#1F126F,9972467345.39616,51.69186959850821,13,Red Dwarf
1154,Kule zara,Qolu muti,6.976284563403487,#57C533,3309197610.83026,36.032231197147,7,Red Dwarf
1160,Zeca bewe,Done bulo,4.061279960081889,#EC956D,12751312181.62,47.07412432557617,2,Neutron
1161,Peli geda,Mule ludo,17.4131342911527,#4E1890,9783022312.555252,87.14941515189595,5,Neutron
1162,Pizo yomi,Geci weco,49.26013931865092,#32B012,8019131163.356957,65.35622809700328,13,Red Dwarf
1163,Nava vare,Tori lana,44.1108735434974,#A81786,11071156850.848124,51.24591426298062,14,Supergiant
1174,Laxo suru,Rebi nere,0.5985606072682369,#AA4411,8279935361.949931,56.33372247443845,0,Main Sequence
1177,Weve soye,Wiha hada,15.8429195593207,#553570,11350468729.769924,76.60118025461409,17,White Dwarf
1183,Huwo hiso,Cihe like,11.92842137955532,#3924E4,7224929341.564893,85.73591348297316,4,Giant
1184,Geju niso,Gemu mumu,15.967035068337973,#4E8710,2257145163.3350496,98.55056060329747,0,Neutron
1186,Citu wipa,Vace rube,40.095765485771636,#17EF98,4143122564.776396,37.36213519032761,3,Neutron
1196,Duwo gabi,Qemu nagu,24.770959294089874,#1CA92F,655130345.4362823,91.69386235824634,1,Giant
1200,Koxa lese,Sesa jiyu,25.226334167874107,#A7CC4A,3076705542.1759415,96.84854900177126,6,White Dwarf
1201,Vope cula,Haci vehe,46.92303515516143,#73C065,8454660413.9403105,65.96379518602903,9,Red Dwarf
1205,Vibe quru,Kowe molu,39.85995884729543,#F508CD,12994151977.934935,38.165200602702384,7,Supergiant
1206,Yuci wure,Kuvu suze,24.621332315665235,#0C644E,12512334030.449928,40.55259365826572,17,White Dwarf
1207,Caru gaze,Moca ruwu,27.19439764188987,#4678C0,4230267332.4136825,33.74847489889524,3,Giant
1210,Jetu kelo,Qotu pibe,32.16350900598553,#D0C136,11393962029.61843,17.474970741076113,1,Main Sequence
1212,Selu bore,Bami doyo,7.857056254861619,#3A77FD,7800756989.456192,47.99828130667978,6,White Dwarf
1217,Hewe mure,Qana nivi,15.834547763233497,#411DCF,12353604820.245468,22.3931114060676,17,Red Dwarf
1218,Qezo kile,Tipi xaqa,34.60730866448301,#E011CA,10640552029.506659,35.63720167422766,19,Neutron
1222,Hali niro,Sadi zazu,34.18448333169653,#8351F2,5245795.115813447,90.24177945696626,4,Neutron
1224,Dida nafo,Biyu zeva,16.40946450062247,#F7A29F,9443595327.299093,15.07768803187387,19,Giant
1227,Saje mixu,Ripa teqa,47.140699931835414,#AEA830,7664887933.9358,6.423813443572812,6,Giant
1231,Ruxa niqu,Zohe nefo,18.980482292744743,#082FE3,7698628584.806325,25.366699787216795,6,White Dwarf
1236,Sede fiva,Huwo wabu,29.63802306554399,#64711A,4631181528.950665,47.09140341980734,9,Giant
1238,Yica seku,Bujo viga,19.502542362081524,#21B719,11698614045.699272,65.30423438654907,1,Main Sequence
1240,Dusu tegu,Buco yiti,19.804898818984825,#21449C,10506385877.661083,52.53736192361902,10,Giant
1244,Timu tuha,Suxo fodi,30.453345857039952,#05AE58,7610018284.795412,30.320212885071985,14,Neutron
1247,Poha bona,Riti budu,28.01778924109732,#15C083,2190003580.4717484,44.660902420840124,1,Giant
1248,Bidi qoki,Cize moge,7.409334527460118,#1FC5A7,9964866393.344015,35.53443880360351,17,Red Dwarf
1256,Guyu tuza,Qapa bepi,42.17744119085989,#E1678D,4285722113.175784,76.73218131410154,16,Supergiant
1259,Visa pape,Sati qoco,13.511512886778492,#817060,6026929409.816149,33.8740304589718,3,Giant
1267,Nevi memo,Xefu wexi,45.527733135005874,#B0153F,7889981642.132822,83.75353302434661,8,White Dwarf
1275,Jufo pitu,Divu hano,20.160301119425682,#56A0BA,1966265629.4891198,3.8710241030202375,10,Giant
1282,Kigi leno,Ritu guhe,26.613704507631468,#04CF8A,7728444520.011605,85.85471095298374,4,Neutron
1284,Paji jiko,Ricu qici,17.289085617303073,#9434CA,3715309742.274486,16.50024356923171,0,Main Sequence
1285,Dexo juni,Kico vepi,35.88996883012101,#51A107,1467680561.0751767,22.58847487959226,1,Supergiant
1290,Hisa sumi,Cinu bule,46.51574490004795,#EF1E27,1243663519.8751109,96.82523708636812,4,Red Dwarf
1294,Xoze kedu,Dake tiso,27.6024309430634,#675496,1963147984.1860013,92.75043760797517,3,White Dwarf
1296,Sehi tiya,Yexi pohu,32.09235485843017,#3FFF71,3578320216.5864916,26.133340091440083,15,Giant
1299,Cuwu biha,Giwe qezo,3.887634004390314,#F8C0BB,3196776405.6181574,53.51239699717736,15,Supergiant
1302,Kaye pomo,Dova moxa,2.086685182852376,#AE134B,6314489583.455969,65.85540033017402,18,Red Dwarf
1309,Pame tuhu,Nexi zere,39.63972201929243,#0CDFA1,2007581092.478068,71.64936994841933,2,Neutron
1310,Yowe gaya,Tejo side,43.95471021901886,#93E29A,6669288734.573568,5.444158496100416,15,Supergiant
1312,Joli kasi,Pasa saje,49.78247016373045,#6747D7,935406025.8331409,17.56292898037256,1,White Dwarf
1313,Hoyu side,Wiqi holi,4.4420361172603435,#69BEBA,7696543282.6185055,34.54387613432406,12,Red Dwarf
1322,Zowe lina,Sewe gewe,10.717388849443807,#8414A5,3369365110.2869034,24.067620454896797,18,Main Sequence
1331,Zegu qiqa,Woxo gowi,39.03691796438169,#0C90C6,4142848968.1786833,65.63947037300947,16,Red Dwarf
1341,Rejo yiqo,Kubo zade,12.753726204408045,#1DB94F,7682436578.744315,16.260065132442524,8,White Dwarf
1342,Dulo mujo,Dato lafi,3.432827318384486,#B67957,10046190157.611792,51.037816602597076,2,White Dwarf
1349,Duhe tile,Guri losi,47.181894209720895,#B97773,563952654.7993033,84.28931070392008,18,Main Sequence
1358,Fidi ruru,Wide pufo,1.782762781829011,#A4BD32,12320425882.00911,75.48036998628204,16,White Dwarf
1363,Fuve papu,Copa lezo,23.51486477744769,#918E24,10143454904.377424,95.91689401617133,11,Red Dwarf
1364,Poxi buke,Bado guji,4.55960706843609,#38B11E,10548872497.850536,55.87703196451501,6,Red Dwarf
1366,Famo yube,Hifa nori,30.1319785986858,#F983DD,6748304272.210757,75.42715284385733,6,Red Dwarf
1369,Hupe beda,Sazo veha,3.2384151668318757,#6188FC,9986297733.564724,35.19723830644116,10,Giant
1374,Raju lecu,Voxi hupo,21.427334576532363,#02544E,8324108440.949784,21.833780445324102,14,Giant
1375,Jece mudu,Siqu lata,43.5309914965872,#AD54DE,3336298586.539387,35.827642755688494,18,Neutron
1376,Dihi risa,Sevu fole,25.858446525404702,#768A3C,5452201364.0302515,22.697088348875237,11,Red Dwarf
1380,Saqa yoma,Genu nemo,43.21856884841466,#88B3EE,6045792353.216936,11.33551604554286,7,Main Sequence
1391,Hebe kife,Jiva ciqo,26.092992227277968,#E240F2,9759178681.16818,99.82110144063293,12,Giant
1392,Xutu luve,Kovo xowu,12.440520519519216,#2023A1,3898390319.8188396,14.983022130960977,14,Red Dwarf
1393,Qehu curo,Funa hixa,22.992090291260194,#9A9922,6190124016.707946,17.310850974115176,15,Supergiant
1397,Fase jifo,Xoto nibu,8.973940380385285,#687CE5,1133385003.638517,96.06211086209805,6,White Dwarf
1398,Cane miqe,Zuma fura,5.2627115951267465,#4FC678,11769701282.21115,28.212194262635837,14,Supergiant
1405,Numa curi,Mixe yufo,39.8086354707502,#3B2116,11920251593.126673,99.41212913112624,15,Main Sequence
1406,Nema fufe,Lade puru,40.99553951233255,#0D8C3F,12782178086.121157,0.11587649377264864,15,Red Dwarf
1414,Hemi demo,Vive wetu,34.133630542657144,#69AD70,4737769778.949659,91.51452651093508,15,Main Sequence
1415,Somu howo,Muto riri,23.808828146771614,#AD0A29,11460815202.312258,81.32184735233386,9,White Dwarf
1423,Weqa zivo,Veqi roti,34.09436972082101,#32F132,11149481137.197117,34.41563479811839,10,Supergiant
1429,Yubu juxa,Gese lari,3.202237114178819,#06AC7E,9439956759.211874,68.08722116754828,16,Supergiant
1431,Nefu zixe,Cotu ciga,34.886737110406955,#E7412E,5841707229.479754,20.01800237344834,7,Neutron
1433,Cici qata,Yiyu yimi,41.96320065957418,#CD9041,10770552501.759478,77.20133974522705,13,Supergiant
1440,Rote luyu,Pazo xove,5.7636219147440135,#BE5B03,5620169866.002984,51.67514893733388,12,Main Sequence
1443,Waja kajo,Qowu cuka,43.568422545258166,#28B27D,9781186390.314924,12.435753275654948,8,Red Dwarf
1447,Yika wawo,Diwu hene,45.58609839469563,#FF0F4A,6762275411.412089,3.0410543936305823,10,Supergiant
1454,Mani cuci,Velo wuqe,48.62364725348077,#0147FC,10461659490.529696,32.70737448062974,7,Giant
1455,Zige nolu,Gare debu,37.19620163886578,#C98F85,4711506801.506086,12.167082314375,18,Red Dwarf
1456,Duka qiho,Mudu bije,8.15902231777592,#8113C7,4182578863.1579475,7.8657293325322115,12,Red Dwarf
1460,Xode pawi,Caku modu,20.563190710680896,#57179F,550583973.7347994,25.075721484432655,11,Supergiant
1464,Cega mafu,Jika benu,28.03402258566535,#A11462,2773515351.44901,7.117774752260086,4,Neutron
1483,Cuhu geju,Daca waqi,31.41448725862428,#02E6EE,3464597285.5001655,65.96731788832334,9,Neutron
1489,Yabi loze,Suwe fogi,7.780500895042418,#B7D994,10330474674.014618,88.83464116083618,15,Red Dwarf
1491,Gewi veza,Cigo vibu,37.63530140500979,#A345F6,3246307129.741972,84.66715449354454,9,Main Sequence
1495,Ribi givi,Paxa zabo,38.564711625021346,#26F6E5,12196278730.412256,12.34134668977992,10,Supergiant
1498,Canu ciga,Fodu faru,1.8771344819940734,#2B4471,2138427116.51185,81.3380624610018,2,White Dwarf
1507,Hexu wege,Jobi gufa,30.287515808015904,#EA4BF4,9174054207.437517,32.72077846054417,6,Giant
1509,Mafa lezi,Qivi kigi,9.492056124289066,#71CAC4,11367889608.817326,60.89794748482189,3,White Dwarf
1511,Faga xobu,Hiru duqi,24.442116917589484,#1CEBAB,6364886296.477389,57.01585035674037,5,Main Sequence
1512,Woxo gujo,Cudu bocu,21.300825786068675,#E4A77E,128493062.17987679,36.08932142206114,7,Main Sequence
1516,Muvu lase,Ludi luxo,8.030879644313377,#E5ED8A,4515651816.474586,82.05086618467826,19,White Dwarf
1520,Fexe maca,Zibi kaye,39.317471007374714,#84AA92,9820830852.813532,10.148176646979357,3,Neutron
1523,Fagu hequ,Joru yode,39.852447882561066,#A4C445,901700425.8387023,47.7414116099467,6,Supergiant
1528,Qifa saqo,Ruvi neze,32.89549162088949,#E50CD8,8451072914.545169,43.14037441960794,4,White Dwarf
1529,Mile gope,Yuqo quri,7.385773011209211,#78B8AA,6726712730.013624,92.70607678921253,18,Supergiant
1532,Hida qupi,Ribe yibu,29.851501256073384,#3F27E1,3045507352.794887,36.12440723340408,19,White Dwarf
1536,Hafu dela,Cizo kaji,9.38208351848512,#3ECEF8,1412778177.5588777,82.35055057350829,3,Giant
1542,Jagi guja,Goti fewe,45.04569392354131,#5261ED,113119186.65203619,73.42520471716156,1,White Dwarf
1546,Nixe yaja,Liki pipo,18.909387121489182,#F34599,1204643454.0692298,16.704022644890593,11,Giant
1550,Quzi jaso,Yiba mito,41.85904553777529,#3AC1B4,2536161334.1753078,44.69043091866046,5,Giant
1552,Guqu tepe,Tivu helu,13.10903829229211,#53FE50,9353974957.77256,24.269523344326483,12,Neutron
1554,Neke yejo,Budi yila,26.12974739175822,#8C9029,1732762521.8364,18.582136074508206,19,Neutron
1557,Coho weki,Mixa sefe,34.94175983875929,#A2608E,5754202665.409773,48.57116195701398,15,Neutron
1559,Bexe taro,Foho zuwo,3.661476377044102,#7FAC43,4630601826.720794,9.779008811272794,16,White Dwarf
1560,Ceyo jucu,Mola dihe,37.75024833266599,#D40527,5999122170.784969,0.5525943673966971,7,White Dwarf
1562,Zude foso,Homa hedi,47.22851623320436,#3BA951,11997208104.741346,83.54668115401283,15,Supergiant
1564,Gagi kawo,Bori ruji,9.152957375860858,#627BBD,11670760017.32976,87.56908385571349,8,Supergiant
1565,Lupu jemo,Cazi tuwi,41.292185786209544,#89EB6A,9895596686.532097,55.09949535235741,10,White Dwarf
1576,Hipi gahu,Nupi ceti,9.935668618404195,#F33049,3115254219.529113,65.7008658076239,11,Red Dwarf
1579,Genu tare,Loso roti,49.59568140071164,#9319F8,10822622550.110027,91.50755820804628,17,Red Dwarf
1580,Rawo hali,Vura soso,29.06351305451589,#9040D1,3599688792.6875076,43.89513608586157,0,Main Sequence
1585,Fihu somi,Fipo foca,43.92424600446134,#19059F,12225996184.435345,7.967715340221204,13,Neutron
1587,Logi noje,Tadu boze,12.76311039810721,#6084FE,10463342459.062025,63.244418128966274,9,Supergiant
1589,Tova rura,Jera hiqa,31.831009499392014,#7B3CBD,2184387138.6027946,74.43281577743657,8,Red Dwarf
1601,Boyi seru,Seze diha,43.564186816361406,#5857A1,7623551232.601471,81.66003524629875,16,White Dwarf
1607,Yesi zoru,Lano dudi,28.345631177840794,#30CE9A,7984794712.943851,0.2888063831289367,11,White Dwarf
1610,Zowa zoga,Cute nuse,19.475771312571837,#79E9DD,12738330854.5985,64.7038332269405,6,White Dwarf
1612,Vani cofo,Bome mozi,28.991230584744336,#C09099,2457894321.0941415,1.4530369833804402,13,Supergiant
1616,Qire zepi,Hici cahu,26.6761333712545,#B13D6F,989357734.5274248,23.145669193569375,11,Neutron
1617,Futo regu,Suju suya,43.838249817344206,#C72B61,1194085633.4698994,18.462139654208688,11,White Dwarf
1618,Cupo toro,Soqo yeju,12.189792970015674,#D17259,7437552730.287417,38.53997633780693,3,Main Sequence
1621,Lela kuco,Bezo fazu,2.303181874175429,#524436,9627386359.403774,1.3949560352915946,17,Neutron
1626,Koqu joja,Pima raru,0.8512755951097262,#DFF390,6463240067.083031,68.95227635794224,6,Red Dwarf
1635,Yibi fupu,Tuze wema,43.160454867923484,#8F5A33,8921262009.390833,90.5939620107708,1,Main Sequence
1642,Wiyi mune,Civa caho,26.457123266588965,#BE4724,3775934227.6357074,37.576947782365146,4,White Dwarf
1643,Jope yuru,Joje cate,10.624360591479734,#E92858,5784003061.309908,35.999939927213184,1,White Dwarf
1644,Pali kufe,Piho fuzi,2.1745614985631576,#010361,6112268038.042664,43.87644074012598,19,Giant
1652,Jawi nefu,Pavo neyo,11.441538129239005,#221F84,1788813477.8522,58.38009412895698,14,Red Dwarf
1657,Yedi wonu,Fimi qeho,4.437058273529885,#838C8B,1333462261.251207,49.2887897616214,11,Neutron
1661,Gove fawu,Yidu qeni,17.13820459601407,#F5C9AA,9420861261.090178,17.221539162446888,11,Neutron
1668,Rori kinu,Xeke qomo,2.624810531464371,#237192,2694694951.7496643,44.564293152092304,11,Giant
1674,Goli boka,Zudi doqu,13.808137995117397,#50DE92,5926312941.043121,90.2760079021215,15,Supergiant
1680,Tuca peso,Haqi kiya,29.9309757757571,#44C344,7086417854.306272,25.629813528310606,11,Main Sequence
1685,Vobu kesu,Voni yali,3.722474779915661,#98D884,431518589.5337889,91.96215842814868,10,Red Dwarf
1687,Mari yesa,Labi fuda,7.279525478829507,#41AE14,12578969502.586346,15.599082340810655,14,Red Dwarf
1692,Xedu nude,Hene bepu,36.00361634101373,#46E279,1347994345.7411637,21.152439105234187,16,Red Dwarf
1695,Dure poju,Beki huke,31.006037514636965,#4F155D,12903062099.79687,12.717585404360843,9,Main Sequence
1696,Ducu hesu,Geso raka,1.0118690138322877,#980822,6907652216.511568,95.47684617723034,5,White Dwarf
1698,Royo dela,Qigi qewa,20.934541155137776,#96CA6E,11574209881.727673,52.85943835692767,6,Giant
